1073.602,1291.530,98.338
1077.875,1296.434,98.338
1081.898,1301.056,98.338
1086.134,1305.926,98.338
1090.338,1310.763,98.338
1094.216,1315.228,98.338
1098.452,1320.109,98.338
1102.466,1324.736,98.338
1106.651,1329.562,98.338
1110.981,1334.558,98.338
1115.134,1339.352,98.338
1119.649,1344.565,98.338
1124.343,1349.987,98.338
1129.489,1355.932,98.338
1133.881,1361.007,98.338
1138.134,1365.923,98.338
1142.251,1370.683,98.338
1147.041,1376.221,98.338
1150.976,1380.771,98.338
1155.090,1385.529,98.338
1158.705,1389.711,98.338
1162.856,1394.512,98.338
1167.220,1399.560,98.338
1171.067,1404.010,98.338
1174.723,1408.240,98.338
1178.527,1412.642,98.338
1182.584,1417.336,98.338
1186.817,1422.233,98.338
1191.321,1427.445,98.338
1195.012,1431.716,98.338
1199.030,1436.366,98.338
1202.985,1440.943,98.338
1206.870,1445.440,98.338
1211.059,1450.287,98.338
1215.487,1455.412,98.338
1219.567,1460.133,98.338
1223.923,1465.175,98.338
1228.371,1470.324,98.338
1232.516,1475.120,98.338
1237.118,1480.447,98.338
1241.741,1485.797,98.338
1245.552,1490.209,98.338
1249.661,1494.965,98.338
1253.504,1499.412,98.338
1257.586,1504.137,98.338
1262.122,1509.388,98.338
1266.475,1514.426,98.338
1270.878,1519.522,98.338
1275.045,1524.346,98.338
1279.105,1529.045,98.338
1283.409,1534.026,98.338
1287.789,1539.097,98.338
1292.225,1544.230,98.338
1296.769,1549.490,98.338
1301.165,1554.578,98.338
1305.598,1559.709,98.338
1309.791,1564.563,98.338
1313.857,1569.269,98.338
1318.154,1574.242,98.338
1322.364,1579.116,98.338
1326.254,1583.619,98.338
1330.612,1588.662,98.338
1335.132,1593.895,98.338
1339.249,1598.660,98.338
1343.088,1603.104,98.338
1347.061,1607.703,98.338
1351.040,1612.308,98.338
1355.761,1617.773,98.338
1359.617,1622.236,98.338
1363.393,1626.607,98.338
1367.597,1631.472,98.338
1372.218,1636.821,98.338
1376.131,1641.350,98.338
1379.946,1645.766,98.338
1385.066,1651.692,98.338
1389.241,1656.526,98.338
1393.558,1661.522,98.338
1397.304,1665.864,98.338
1401.544,1670.803,98.338
1405.741,1675.735,98.338
1409.949,1680.744,98.338
1414.136,1685.822,98.338
1418.816,1691.644,98.338
1422.967,1696.949,98.338
1426.945,1702.178,98.338
1430.731,1707.292,98.338
1434.629,1712.709,98.338
1438.113,1717.677,98.338
1441.532,1722.683,98.338
1444.993,1727.880,98.338
1448.541,1733.343,98.338
1451.924,1738.669,98.338
1455.461,1744.371,98.338
1458.513,1749.396,98.338
1461.533,1754.471,98.338
1464.737,1759.978,98.338
1468.098,1765.901,98.338
1471.245,1771.573,98.338
1474.309,1777.218,98.338
1477.199,1782.651,98.338
1480.233,1788.477,98.338
1483.058,1794.006,98.338
1485.838,1799.540,98.338
1488.519,1804.967,98.338
1491.262,1810.608,98.338
1494.339,1817.041,98.338
1496.813,1822.275,98.338
1499.817,1828.721,98.338
1502.529,1834.613,98.338
1505.212,1840.513,98.338
1507.691,1846.017,98.338
1510.287,1851.840,98.338
1513.119,1858.254,98.338
1516.044,1864.935,98.338
1519.020,1871.785,98.338
1521.938,1878.548,98.338
1524.442,1884.378,98.338
1526.981,1890.318,98.338
1529.405,1896.012,98.338
1531.797,1901.648,98.338
1534.234,1907.406,98.338
1536.778,1913.436,98.338
1539.342,1919.530,98.338
1541.553,1924.792,98.338
1543.963,1930.541,98.338
1546.226,1935.947,98.338
1548.681,1941.821,98.338
1550.964,1947.289,98.338
1553.407,1953.148,98.338
1555.674,1958.591,98.338
1558.269,1964.827,98.338
1560.724,1970.731,98.338
1563.025,1976.271,98.338
1565.675,1982.651,98.338
1568.124,1988.553,98.338
1570.451,1994.164,98.338
1573.067,2000.474,98.338
1575.561,2006.494,98.338
1577.754,2011.786,98.338
1580.495,2018.405,98.338
1582.748,2023.847,98.338
1585.119,2029.574,98.338
1587.471,2035.257,98.338
1589.725,2040.704,98.338
1592.447,2047.285,98.338
1594.939,2053.310,98.338
1597.377,2059.202,98.338
1599.832,2065.140,98.338
1602.382,2071.308,98.338
1604.847,2077.269,98.338
1607.321,2083.254,98.338
1609.546,2088.634,98.338
1612.264,2095.210,98.338
1614.587,2100.830,98.338
1616.877,2106.369,98.338
1619.266,2112.151,98.338
1621.865,2118.439,98.338
1624.459,2124.716,98.338
1627.070,2131.033,98.338
1629.245,2136.296,98.338
1631.482,2141.710,98.338
1634.188,2148.256,98.338
1636.612,2154.122,98.338
1638.870,2159.586,98.338
1641.340,2165.564,98.338
1643.575,2170.972,98.338
1646.136,2177.170,98.338
1648.661,2183.282,98.338
1651.509,2190.174,98.338
1654.015,2196.237,98.338
1656.568,2202.415,98.338
1658.904,2208.070,98.338
1661.156,2213.520,98.338
1663.658,2219.573,98.338
1666.309,2225.991,98.338
1668.914,2232.295,98.338
1671.374,2238.247,98.338
1673.834,2244.203,98.338
1676.616,2250.935,98.338
1679.221,2257.238,98.338
1681.745,2263.348,98.338
1684.169,2269.214,98.338
1687.081,2276.261,98.338
1689.891,2283.062,98.338
1692.485,2289.340,98.338
1694.967,2295.345,98.338
1697.688,2301.932,98.338
1700.240,2308.109,98.338
1702.698,2314.058,98.338
1705.109,2319.893,98.338
1707.613,2325.951,98.338
1710.101,2331.973,98.338
1712.647,2338.136,98.338
1714.936,2343.674,98.338
1717.556,2350.016,98.338
1719.993,2355.914,98.338
1722.308,2361.517,98.338
1724.472,2366.754,98.338
1726.759,2372.288,98.338
1729.512,2378.952,98.338
1732.052,2385.100,98.338
1734.506,2391.037,98.338
1736.837,2396.679,98.338
1739.036,2402.001,98.338
1741.608,2408.225,98.338
1744.031,2414.091,98.338
1746.437,2419.912,98.338
1748.729,2425.460,98.338
1751.196,2431.431,98.338
1753.694,2437.476,98.338
1755.917,2442.858,98.338
1758.253,2448.509,98.338
1760.960,2455.062,98.338
1763.312,2460.753,98.338
1766.039,2467.354,98.338
1768.787,2474.003,98.338
1771.661,2480.960,98.338
1774.195,2487.093,98.338
1776.678,2493.102,98.338
1779.159,2499.107,98.338
1781.345,2504.397,98.338
1784.020,2510.872,98.338
1786.611,2517.141,98.338
1789.105,2523.177,98.338
1791.416,2528.772,98.338
1793.888,2534.746,98.338
1796.414,2540.837,98.338
1798.729,2546.397,98.338
1800.947,2551.706,98.338
1803.249,2557.192,98.338
1806.142,2564.042,98.338
1809.436,2571.790,98.338
1812.318,2578.524,98.338
1815.323,2585.496,98.338
1818.047,2591.771,98.338
1821.287,2599.160,98.338
1823.849,2604.954,98.338
1826.679,2611.293,98.338
1828.985,2616.415,98.338
1831.494,2621.938,98.338
1834.317,2628.087,98.338
1837.039,2633.957,98.338
1840.035,2640.352,98.338
1842.602,2645.783,98.338
1845.215,2651.271,98.338
1848.083,2657.243,98.338
1851.127,2663.527,98.338
1854.044,2669.499,98.338
1856.545,2674.585,98.338
1859.460,2680.471,98.338
1862.454,2686.479,98.338
1865.417,2692.379,98.338
1868.616,2698.702,98.338
1871.356,2704.087,98.338
1874.227,2709.697,98.338
1877.178,2715.432,98.338
1879.879,2720.655,98.338
1882.669,2726.029,98.338
1885.433,2731.334,98.338
1888.604,2737.384,98.338
1891.301,2742.506,98.338
1894.040,2747.683,98.338
1897.354,2753.913,98.338
1900.912,2760.551,98.338
1904.301,2766.832,98.338
1907.508,2772.736,98.338
1910.558,2778.313,98.338
1913.393,2783.458,98.338
1916.672,2789.353,98.338
1919.825,2794.973,98.338
1922.977,2800.537,98.338
1926.455,2806.611,98.338
1929.784,2812.365,98.338
1933.117,2818.071,98.338
1936.953,2824.554,98.338
1940.679,2830.774,98.338
1944.232,2836.631,98.338
1948.041,2842.810,98.338
1951.476,2848.291,98.338
1954.745,2853.421,98.338
1958.932,2859.853,98.338
1962.225,2864.830,98.338
1965.812,2870.160,98.338
1969.414,2875.429,98.338
1972.834,2880.357,98.338
1976.328,2885.317,98.338
1980.223,2890.754,98.338
1983.839,2895.720,98.338
1987.626,2900.837,98.338
1991.425,2905.881,98.338
1995.103,2910.679,98.338
1999.018,2915.686,98.338
2002.815,2920.450,98.338
2006.760,2925.301,98.338
2010.364,2929.657,98.338
2014.420,2934.462,98.338
2018.798,2939.540,98.338
2023.192,2944.529,98.338
2027.395,2949.205,98.338
2031.731,2953.927,98.338
2035.631,2958.092,98.338
2039.793,2962.446,98.338
2044.987,2967.735,98.338
2049.942,2972.652,98.338
2054.307,2976.885,98.338
2059.271,2981.574,98.338
2064.305,2986.213,98.338
2068.916,2990.367,98.338
2073.369,2994.294,98.338
2078.231,2998.484,98.338
2083.293,3002.747,98.338
2088.550,3007.072,98.338
2094.096,3011.523,98.338
2100.081,3016.206,98.338
2105.790,3020.572,98.338
2111.563,3024.890,98.338
2116.641,3028.613,98.338
2121.901,3032.393,98.338
2127.273,3036.175,98.338
2132.634,3039.875,98.338
2137.598,3043.243,98.338
2142.517,3046.523,98.338
2147.463,3049.765,98.338
2153.242,3053.478,98.338
2158.545,3056.827,98.338
2164.098,3060.273,98.338
2169.576,3063.620,98.338
2175.161,3066.982,98.338
2180.564,3070.192,98.338
2185.427,3073.050,98.338
2190.618,3076.065,98.338
2195.830,3079.058,98.338
2201.088,3082.048,98.338
2206.448,3085.066,98.338
2211.523,3087.900,98.338
2217.287,3091.088,98.338
2223.014,3094.231,98.338
2228.704,3097.330,98.338
2234.381,3100.404,98.338
2240.117,3103.491,98.338
2245.689,3106.477,98.338
2251.457,3109.553,98.338
2256.985,3112.490,98.338
2262.672,3115.502,98.338
2267.769,3118.193,98.338
2273.215,3121.062,98.338
2279.334,3124.277,98.338
2284.559,3127.017,98.338
2289.932,3129.830,98.338
2295.324,3132.648,98.338
2301.429,3135.834,98.338
2307.293,3138.890,98.338
2313.166,3141.947,98.338
2318.466,3144.703,98.338
2324.393,3147.783,98.338
2330.537,3150.972,98.338
2335.690,3153.646,98.338
2341.012,3156.405,98.338
2346.119,3159.052,98.338
2352.063,3162.131,98.338
2357.467,3164.929,98.338
2363.011,3167.798,98.338
2368.563,3170.671,98.338
2374.068,3173.519,98.338
2379.354,3176.253,98.338
2385.285,3179.319,98.338
2390.591,3182.062,98.338
2396.270,3184.997,98.338
2402.193,3188.058,98.338
2407.897,3191.005,98.338
2413.456,3193.877,98.338
2418.857,3196.667,98.338
2424.521,3199.582,98.338
2430.152,3202.447,98.338
2437.726,3206.192,98.338
2442.931,3208.682,98.338
2448.559,3211.250,98.338
2455.401,3214.153,98.338
2460.984,3216.336,98.338
2467.721,3218.669,98.338
2474.013,3220.574,98.338
2478.856,3222.040,98.338
2482.943,3223.277,98.338
2485.979,3224.196,98.338
2488.188,3224.865,98.338
2489.703,3225.324,98.338
2490.668,3225.616,98.338
2491.129,3225.756,98.338
2491.318,3225.813,98.338
2491.318,3225.813,98.338
2491.318,3225.813,98.338
2491.318,3225.813,98.338
